sep=;
71548319;Pit Bull Terrier;;false;Young;Female;Medium;KARMA;null;A296489;https://apamo.org/adopt/adoptable-pets/?petID=A296489;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548319/1/?bust=1714968920;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548325;Chihuahua;;false;Young;Female;Small;PRINCESS;null;A296260;https://apamo.org/adopt/adoptable-pets/?petID=A296260;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548325/1/?bust=1714968951;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548313;Labrador Retriever;Mixed Breed;true;Baby;Male;Small;CHARLES;null;A296193;https://apamo.org/adopt/adoptable-pets/?petID=A296193;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548313/1/?bust=1714968917;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548337;Labrador Retriever;Mixed Breed;true;Young;Male;Small;SPARROW;Sparrow is a handsome little guy who is eager to find his forever family. He's got plenty of puppy love...;A295201;https://apamo.org/adopt/adoptable-pets/?petID=A295201;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548337/1/?bust=1714968973;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548340;Pit Bull Terrier;;false;Adult;Male;Medium;MONTY;null;A296265;https://apamo.org/adopt/adoptable-pets/?petID=A296265;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548340/1/?bust=1714969055;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548346;Boxer;Mixed Breed;true;Baby;Male;Small;ASPEN;I was recently in a foster home where my foster describes me as full of energy and a lover of...;A295668;https://apamo.org/adopt/adoptable-pets/?petID=A295668;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548346/1/?bust=1714969051;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548314;Pit Bull Terrier;;false;Senior;Male;Large;DRE;null;A209948;https://apamo.org/adopt/adoptable-pets/?petID=A209948;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548314/1/?bust=1714969076;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548318;Pit Bull Terrier;Mixed Breed;true;Baby;Male;Small;CLAM CHOWDER;null;A296386;https://apamo.org/adopt/adoptable-pets/?petID=A296386;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548318/1/?bust=1714969093;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548341;Pit Bull Terrier;;false;Young;Female;Medium;PEPPA;Peppa is a sweet medium-energy girl. She walks well on a leash and enjoys hanging with folks at the shelter....;A293808;https://apamo.org/adopt/adoptable-pets/?petID=A293808;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548341/1/?bust=1714969091;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548336;German Shepherd Dog;;false;Young;Female;Large;LIBBY;Libby is a sweet girl who loves attention from her human friends. She appears to be potty trained. Come meet...;A295773;https://apamo.org/adopt/adoptable-pets/?petID=A295773;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548336/1/?bust=1714969091;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548327;Cocker Spaniel;Mixed Breed;true;Young;Female;Medium;MINA;Mina is a beautiful pooch looking for her forever home. Come meet her today!;A296438;https://apamo.org/adopt/adoptable-pets/?petID=A296438;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548327/1/?bust=1714969091;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548329;Labrador Retriever;;false;Young;Male;Medium;LEMIEUX;null;A296314;https://apamo.org/adopt/adoptable-pets/?petID=A296314;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548329/1/?bust=1714969085;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548348;Pit Bull Terrier;;false;Adult;Female;Medium;ROSIE;null;A296273;https://apamo.org/adopt/adoptable-pets/?petID=A296273;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548348/1/?bust=1714969112;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548308;Mastiff;;false;Adult;Male;Extra Large;DUKE;null;A296329;https://apamo.org/adopt/adoptable-pets/?petID=A296329;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548308/1/?bust=1714969151;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548317;Labrador Retriever;Mixed Breed;true;Baby;Male;Small;POLO;null;A295697;https://apamo.org/adopt/adoptable-pets/?petID=A295697;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548317/1/?bust=1714969154;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71548328;Labrador Retriever;Mixed Breed;true;Baby;Male;Small;WOODY;Meet Woody! He's always up for sniffing out new adventures or chasing his tail. But when it's time to unwind,...;A296194;https://apamo.org/adopt/adoptable-pets/?petID=A296194;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71548328/1/?bust=1714969165;2024-05-04T07:10:18+0000;2024-05-04T07:10:20+0000
71520966;Pit Bull Terrier;;false;Adult;Female;Large;BELLA;null;A261904;https://apamo.org/adopt/adoptable-pets/?petID=A261904;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71520966/1/?bust=1714969003;2024-05-01T21:43:26+0000;2024-05-01T21:43:28+0000
71520957;Pit Bull Terrier;;false;Adult;Female;Large;MOCHA;Mocha is the sweetest, wiggliest girl! She has done well in a home with children and smaller dogs. If you're...;A295294;https://apamo.org/adopt/adoptable-pets/?petID=A295294;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71520957/1/?bust=1714968244;2024-05-01T21:43:25+0000;2024-05-01T21:43:27+0000
71520955;Black Mouth Cur;Mixed Breed;true;Young;Male;Small;KOVU;Kovu is a playful, sweet puppy looking for his forever home! He seems to be potty trained, loves to cuddle,...;A294425;https://apamo.org/adopt/adoptable-pets/?petID=A294425;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71520955/1/?bust=1714968408;2024-05-01T21:43:25+0000;2024-05-01T21:43:27+0000
71520960;Labrador Retriever;;false;Young;Male;Medium;FIDO;Meet Fido He loves people, he knows 'sit', and he is very eager to please. All he wants is pets...;A292403;https://apamo.org/adopt/adoptable-pets/?petID=A292403;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71520960/1/?bust=1714968937;2024-05-01T21:43:25+0000;2024-05-01T21:43:27+0000
71520961;Chihuahua;Mixed Breed;true;Adult;Female;Small;COCO;null;A296558;https://apamo.org/adopt/adoptable-pets/?petID=A296558;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71520961/1/?bust=1714969152;2024-05-01T21:43:25+0000;2024-05-01T21:43:27+0000
71520958;Pit Bull Terrier;;false;Adult;Male;Medium;NICOLAS;Nicolas is happy little guy looking for a loving family to take him home! He's extremley well behaved, and seems...;A292274;https://apamo.org/adopt/adoptable-pets/?petID=A292274;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71520958/1/?bust=1714969137;2024-05-01T21:43:25+0000;2024-05-01T21:43:27+0000
71513101;Labrador Retriever;Mixed Breed;true;Young;Male;Small;MEHO;Meho is a happy, playful, loving puppy ready to find his forever home. He would love a family that will...;A286632;https://apamo.org/adopt/adoptable-pets/?petID=A286632;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71513101/1/?bust=1714969240;2024-05-01T08:09:28+0000;2024-05-01T08:09:30+0000
71513096;Labrador Retriever;Mixed Breed;true;Baby;Female;Small;SWEETIE PIE;Meet Sweetie Pie! She's a playful little gal but she's also perfectly content to curl up on your lap at...;A294634;https://apamo.org/adopt/adoptable-pets/?petID=A294634;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71513096/1/?bust=1714969183;2024-05-01T08:09:28+0000;2024-05-01T08:09:30+0000
71513099;Pit Bull Terrier;;false;Adult;Female;Large;JEAN GRAY;Jean Gray is potty trained, knows sit, and is calm. She enjoys short walks and doesn't pull on the leash....;A296484;https://apamo.org/adopt/adoptable-pets/?petID=A296484;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71513099/1/?bust=1714969003;2024-05-01T08:09:28+0000;2024-05-01T08:09:30+0000
71513094;Terrier;Mixed Breed;true;Young;Female;Medium;BUNNY;Bunny is a sweet, social, medium-energy girl with excellent house manners! She is house trained, crate trained, enjoys car rides,...;A295538;https://apamo.org/adopt/adoptable-pets/?petID=A295538;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71513094/1/?bust=1714969091;2024-05-01T08:09:27+0000;2024-05-01T08:09:30+0000
71501824;Labrador Retriever;;false;Young;Male;Small;GUINESS;Meet Guiness! He is one sweet pup looking for love. In true puppy fashion he is very playful and loves...;A282627;https://apamo.org/adopt/adoptable-pets/?petID=A282627;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501824/1/?bust=1714686338;2024-04-30T12:08:15+0000;2024-04-30T12:08:17+0000
71501842;Australian Cattle Dog / Blue Heeler;Mixed Breed;true;Baby;Male;Small;TINY;Tiny is an adorable pup who enjoys chewing on toys and romping around. Come meet this energetic little one at...;A296385;https://apamo.org/adopt/adoptable-pets/?petID=A296385;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501842/1/?bust=1714686523;2024-04-30T12:08:15+0000;2024-04-30T12:08:18+0000
71501844;Australian Cattle Dog / Blue Heeler;Mixed Breed;true;Baby;Female;Small;TRUDY;Introducing Trudy, a sweet pup who's all about fun and games. She's always on the move, exploring everywhere her wet...;A296381;https://apamo.org/adopt/adoptable-pets/?petID=A296381;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501844/1/?bust=1714686043;2024-04-30T12:08:15+0000;2024-04-30T12:08:18+0000
71501847;Pit Bull Terrier;Mixed Breed;true;Young;Female;Small;CHENA;Chena is a puppy with a heart full of love and a personality just waiting to shine. Though she might...;A295616;https://apamo.org/adopt/adoptable-pets/?petID=A295616;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501847/1/?bust=1714968258;2024-04-30T12:08:15+0000;2024-04-30T12:08:17+0000
71501845;Australian Cattle Dog / Blue Heeler;Mixed Breed;true;Baby;Male;Small;TUX;Tux finds joy in every little moment, whether it's eagerly greeting new friends at the shelter, playing with squeaky toys,...;A296384;https://apamo.org/adopt/adoptable-pets/?petID=A296384;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501845/1/?bust=1714968296;2024-04-30T12:08:15+0000;2024-04-30T12:08:18+0000
71501838;Pit Bull Terrier;Mixed Breed;true;Young;Male;Medium;BELO;Belo is the epitome of youth and energy. This lively pooch is known for his goofy, friendly nature that can...;A295610;https://apamo.org/adopt/adoptable-pets/?petID=A295610;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501838/1/?bust=1714968805;2024-04-30T12:08:15+0000;2024-04-30T12:08:17+0000
71501839;Pit Bull Terrier;Mixed Breed;true;Young;Female;Small;GWYN;null;A295613;https://apamo.org/adopt/adoptable-pets/?petID=A295613;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501839/1/?bust=1714968934;2024-04-30T12:08:15+0000;2024-04-30T12:08:17+0000
71501825;Pit Bull Terrier;Mixed Breed;true;Young;Female;Large;JADE;Jade is the sweetest girl with the cutest ears! She walks well on a leash, enjoys car rides, and is...;A296053;https://apamo.org/adopt/adoptable-pets/?petID=A296053;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501825/1/?bust=1714969093;2024-04-30T12:08:15+0000;2024-04-30T12:08:18+0000
71501815;Pit Bull Terrier;Mixed Breed;true;Baby;Male;Small;BRUTUS;Brutus loves snuggling and being in your lap. He plays well with toys and other dogs of all sizes, but...;A294516;https://apamo.org/adopt/adoptable-pets/?petID=A294516;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501815/1/?bust=1714686193;2024-04-30T12:08:14+0000;2024-04-30T12:08:16+0000
71501818;Chihuahua;;false;Adult;Male;Small;HAWK;null;A295969;https://apamo.org/adopt/adoptable-pets/?petID=A295969;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501818/1/?bust=1714968795;2024-04-30T12:08:14+0000;2024-04-30T12:08:16+0000
71501807;Pit Bull Terrier;;false;Adult;Male;Large;HUDSON;Hudson is the dog with a heart as big as his personality. This adult canine is a delightful blend of...;A296184;https://apamo.org/adopt/adoptable-pets/?petID=A296184;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501807/1/?bust=1714969016;2024-04-30T12:08:14+0000;2024-04-30T12:08:16+0000
71501820;Pit Bull Terrier;Mixed Breed;true;Young;Female;Large;NELLA;Nella is the chocolate color of and is just as sweet as Nutella!! She has lived with dogs and children,...;A296320;https://apamo.org/adopt/adoptable-pets/?petID=A296320;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501820/1/?bust=1714969058;2024-04-30T12:08:14+0000;2024-04-30T12:08:16+0000
71501821;Australian Cattle Dog / Blue Heeler;Mixed Breed;true;Baby;Female;Small;TRIXIE;Introducing Trixie, a puppy always on the move. She enjoys chasing after balls and cuddling up with her favorite chew...;A296380;https://apamo.org/adopt/adoptable-pets/?petID=A296380;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501821/1/?bust=1714969093;2024-04-30T12:08:14+0000;2024-04-30T12:08:17+0000
71501819;Pit Bull Terrier;Boxer;true;Young;Male;Large;CASSIUS;Meet Cassius, the charming and spirited dog ready to bring some excitement into your life! Cassius is a bundle of...;A279169;https://apamo.org/adopt/adoptable-pets/?petID=A279169;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501819/1/?bust=1714969094;2024-04-30T12:08:14+0000;2024-04-30T12:08:16+0000
71501816;Labrador Retriever;Mixed Breed;true;Young;Female;Large;LOUISE;Louise is a sweet little lady! She is a smaller size, appears to be housetrained, and walks well on a...;A296465;https://apamo.org/adopt/adoptable-pets/?petID=A296465;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71501816/1/?bust=1714969165;2024-04-30T12:08:14+0000;2024-04-30T12:08:18+0000
71471974;Presa Canario;;false;Adult;Male;Extra Large;GIBSON;Gibson is a friendly guy who walks gently on a leash. He has done well with other dogs at the...;A296180;https://apamo.org/adopt/adoptable-pets/?petID=A296180;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471974/1/?bust=1714686348;2024-04-27T10:01:16+0000;2024-04-27T10:01:19+0000
71471979;Presa Canario;;false;Adult;Female;Medium;BETHANY;Bethany is a dream! She is calm, quiet, and affectionate with a gentle disposition. She walks politely on leash and...;A295726;https://apamo.org/adopt/adoptable-pets/?petID=A295726;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471979/1/?bust=1714686571;2024-04-27T10:01:16+0000;2024-04-27T10:01:18+0000
71471981;Pit Bull Terrier;Mixed Breed;true;Young;Male;Small;ZURIA;null;A295612;https://apamo.org/adopt/adoptable-pets/?petID=A295612;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471981/1/?bust=1714968837;2024-04-27T10:01:16+0000;2024-04-27T10:01:18+0000
71471980;Pit Bull Terrier;Mixed Breed;true;Adult;Female;Small;HAZEL;Hazel is a medium energy, housetrained girl who loves to cuddle. Hazel has lived with other dogs and children and...;A255470;https://apamo.org/adopt/adoptable-pets/?petID=A255470;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471980/1/?bust=1714969121;2024-04-27T10:01:16+0000;2024-04-27T10:01:18+0000
71471947;Pit Bull Terrier;;false;Young;Male;Medium;GIOVANNI;Giovanni is an easygoing dog who loves his humans and walks well on leash. He's undergoing heartworm treatment but hasn't...;A296040;https://apamo.org/adopt/adoptable-pets/?petID=A296040;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471947/1/?bust=1714686318;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471967;Pit Bull Terrier;;false;Adult;Male;Medium;DUSTIN;Dustin is a charming adult dog with a friendly demeanor that is contagious, instantly brightening up any room. He loves...;A296077;https://apamo.org/adopt/adoptable-pets/?petID=A296077;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471967/1/?bust=1714686318;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471936;Pit Bull Terrier;Mastiff;true;Young;Female;Medium;CHERR;Do you believe Cherr would make a great addition to your home? This sweet easy-going girl looks forward to meeting...;A296213;https://apamo.org/adopt/adoptable-pets/?petID=A296213;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471936/1/?bust=1714756976;2024-04-27T10:01:15+0000;2024-04-27T10:01:19+0000
71471963;Pit Bull Terrier;;false;Young;Male;Medium;KALE;Kale is a sweet, affectionate young boy who knows basic commands. He is crate trained, housetrained, walks well on leash...;A296175;https://apamo.org/adopt/adoptable-pets/?petID=A296175;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471963/1/?bust=1714968242;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471972;Anatolian Shepherd;Mixed Breed;true;Adult;Male;Extra Large;NICO;Meet Nico! He's a big, sweet, gentle giant. He's potty trained and good on leash. He's a laid back guy...;A293650;https://apamo.org/adopt/adoptable-pets/?petID=A293650;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471972/1/?bust=1714968242;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471942;Pit Bull Terrier;;false;Young;Male;Medium;BIALK;null;A296217;https://apamo.org/adopt/adoptable-pets/?petID=A296217;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471942/1/?bust=1714968321;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471935;Labrador Retriever;Mixed Breed;true;Baby;Male;Small;EEYORE;Eeyore is your typical puppy that plays well with everyone and loves saying hello to anyone! He also loves laying...;A296198;https://apamo.org/adopt/adoptable-pets/?petID=A296198;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471935/1/?bust=1714968360;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471917;Beagle;Mixed Breed;true;Young;Male;Medium;MUGGSY;Muggsy is an alert, active young dog ready to meet you! He is housetrained, crate-trained, walks well on leash, and...;A283471;https://apamo.org/adopt/adoptable-pets/?petID=A283471;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471917/1/?bust=1714968834;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471964;Pit Bull Terrier;Mixed Breed;true;Young;Female;Medium;WHEAT;Shelter life is not for Wheat, and she will need a little time and encouragement to come out of her...;A296258;https://apamo.org/adopt/adoptable-pets/?petID=A296258;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471964/1/?bust=1714968834;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471941;Pit Bull Terrier;;false;Young;Male;Medium;KING;null;A296308;https://apamo.org/adopt/adoptable-pets/?petID=A296308;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471941/1/?bust=1714968834;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471971;Pit Bull Terrier;Mixed Breed;true;Young;Female;Medium;SNOW;null;A296306;https://apamo.org/adopt/adoptable-pets/?petID=A296306;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471971/1/?bust=1714968842;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471921;Pit Bull Terrier;;false;Young;Male;Medium;RANGER;Ranger is a handsome young dog who loves to explore! If you need a partner for your future adventures, Ranger...;A296050;https://apamo.org/adopt/adoptable-pets/?petID=A296050;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471921/1/?bust=1714968848;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471925;Pit Bull Terrier;Mixed Breed;true;Baby;Female;Medium;DAPHNE;Daphne is a timid young lady who's looking for a family who has plenty of time to help her learn...;A294625;https://apamo.org/adopt/adoptable-pets/?petID=A294625;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471925/1/?bust=1714968853;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471950;Pit Bull Terrier;;false;Young;Male;Medium;BOOMER;Boomer is a sweet medium-energy boy who loves to play. Come meet him today!;A293426;https://apamo.org/adopt/adoptable-pets/?petID=A293426;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471950/1/?bust=1714968871;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471938;Labrador Retriever;Pit Bull Terrier;true;Adult;Male;Large;PATRICK;null;A296055;https://apamo.org/adopt/adoptable-pets/?petID=A296055;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471938/1/?bust=1714969236;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471959;Labrador Retriever;;false;Young;Male;Medium;ROLO;null;A292780;https://apamo.org/adopt/adoptable-pets/?petID=A292780;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471959/1/?bust=1714969211;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471939;Pointer;Mixed Breed;true;Senior;Male;Large;CHIEF;null;A296214;https://apamo.org/adopt/adoptable-pets/?petID=A296214;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471939/1/?bust=1714968923;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471945;Pit Bull Terrier;;false;Adult;Female;Large;JESSICA;Jessica is a sweet older lady who is already potty trained. She has lived with children and other dogs, knows...;A296315;https://apamo.org/adopt/adoptable-pets/?petID=A296315;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471945/1/?bust=1714968966;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471957;Bluetick Coonhound;Mixed Breed;true;Young;Male;Small;BANDIT;Bandit is a charismatic little guy! He has met cats and other dogs, and loves making new friends! This sweetie...;A293546;https://apamo.org/adopt/adoptable-pets/?petID=A293546;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471957/1/?bust=1714968966;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471914;Pit Bull Terrier;;false;Adult;Male;Large;KRON;Kron is a friendly boy who has done well with other dogs at the shelter.;A296068;https://apamo.org/adopt/adoptable-pets/?petID=A296068;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471914/1/?bust=1714969033;2024-04-27T10:01:15+0000;2024-04-27T10:01:19+0000
71471919;Alaskan Malamute;;false;Young;Male;Large;DUMBLEDORE;Meet me at the South City PetSmart Bilingual Adoption Event on Saturday, April 27th 10am-1pm! Ven a conocerme en el...;A295401;https://apamo.org/adopt/adoptable-pets/?petID=A295401;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471919/1/?bust=1714969055;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471946;Pit Bull Terrier;;false;Adult;Male;Large;JACOB;Jacob is a shy, polite dog who needs a little encouragement to come out of his shell. Once he does,...;A296022;https://apamo.org/adopt/adoptable-pets/?petID=A296022;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471946/1/?bust=1714969043;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471954;Pit Bull Terrier;Mixed Breed;true;Young;Male;Small;BRANCO;Branco is an adorable puppy with a heart full of warmth. Despite his shyness, he's never one to back down...;A295611;https://apamo.org/adopt/adoptable-pets/?petID=A295611;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471954/1/?bust=1714969076;2024-04-27T10:01:15+0000;2024-04-27T10:01:19+0000
71471918;Pit Bull Terrier;;false;Young;Male;Small;KAPPO;Kappo is a shy yet energetic dog who's always ready for an adventure. His curiosity knows no bounds, often leading...;A292311;https://apamo.org/adopt/adoptable-pets/?petID=A292311;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471918/1/?bust=1714969076;2024-04-27T10:01:15+0000;2024-04-27T10:01:17+0000
71471929;Pit Bull Terrier;;false;Young;Male;Medium;JOJO;Jojo is a sweet and somewhat shy pup. He's a gentle soul, who walks beautifully on a leash and is...;A296167;https://apamo.org/adopt/adoptable-pets/?petID=A296167;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471929/1/?bust=1714969091;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
71471910;Pit Bull Terrier;Mixed Breed;true;Young;Male;Large;GRACIOUS;Good Gracious! Draw yer brakes! He is a sweet boy with excitable energy who loves to play with toys. Come...;A296067;https://apamo.org/adopt/adoptable-pets/?petID=A296067;https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/71471910/1/?bust=1714969078;2024-04-27T10:01:15+0000;2024-04-27T10:01:18+0000
